매물명,성별전용,면적,보증금,월세,인실,만실,건물형태,방,화장실,층,전체면적,난방방식,승강기,주차,반려동물,흡연,조리도구,식기류,전자레인지,전기포트,에어컨,정수기,세탁기,식탁,청소기,신발장,냉장고,와이파이,커피포트,수납함,청소서비스,의자,분리수거함,가스레인지,토스터,TV,소파,다리미,커튼,소독,전신거울,빨래건조대,옷장,테라스,밥솥,스탠드,건조기,도로명주소
동거동락 17호 경복궁역점,여성전용,7.2㎡,116만원,54만원,1인실,O,단독주택,6개,2개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,X,O,X,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 종로구 효자로9길 26
동거동락 17호 경복궁역점,여성전용,13.1㎡,100만원,46만원,2인실,O,단독주택,6개,2개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,X,O,X,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 종로구 효자로9길 26
동거동락 17호 경복궁역점,여성전용,12.5㎡,97만원,44.5만원,2인실,O,단독주택,6개,2개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,X,O,X,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 종로구 효자로9길 26
동거동락 17호 경복궁역점,여성전용,6.8㎡,113만원,52.5만원,1인실,O,단독주택,6개,2개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,X,O,X,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 종로구 효자로9길 26
동거동락 17호 경복궁역점,여성전용,7.8㎡,111만원,51.5만원,1인실,X,단독주택,6개,2개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,X,O,X,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 종로구 효자로9길 26
동거동락 17호 경복궁역점,여성전용,10.5㎡,121만원,56.5만원,1인실,O,단독주택,6개,2개,,,알수없음,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,X,O,X,X,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 종로구 효자로9길 26
라다팰리스 사회적주택(개봉동),성별무관,58.5㎡,300만원,33만원,1인실,X,빌라,3개,1개,2층,60㎡,개별난방,없음,가능,,불가능,X,X,X,X,O,X,O,X,X,O,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,서울특별시 구로구 고척로21가길 72
라다팰리스 사회적주택(개봉동),성별무관,58.5㎡,300만원,28만원,1인실,X,빌라,3개,1개,2층,60㎡,개별난방,없음,가능,,불가능,X,X,X,X,O,X,O,X,X,O,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,서울특별시 구로구 고척로21가길 72
라다팰리스 사회적주택(개봉동),성별무관,46.5㎡,300만원,29만원,1인실,X,빌라,3개,1개,2층,60㎡,개별난방,없음,가능,,불가능,X,X,X,X,O,X,O,X,X,O,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,서울특별시 구로구 고척로21가길 72
보더리스하우스 강남3,여성전용,6.7㎡,50만원,60만원,1인실,X,아파트,4개,2개,3층,118㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 강남구 도산대로30길 21
보더리스하우스 강남3,여성전용,7.9㎡,50만원,62만원,1인실,X,아파트,4개,2개,3층,118㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 강남구 도산대로30길 21
보더리스하우스 강남3,여성전용,10㎡,50만원,45만원,2인실,X,아파트,4개,2개,3층,118㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 강남구 도산대로30길 21
보더리스하우스 강남3,여성전용,11.7㎡,50만원,49만원,2인실,X,아파트,4개,2개,3층,118㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 강남구 도산대로30길 21
시작(SIZAK)쉐어하우스 이수/남성점,여성전용,12㎡,80만원,47만원,1인실,X,빌라,3개,1개,4층,99㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 동작구 사당로20나길 2
시작(SIZAK)쉐어하우스 이수/남성점,여성전용,10㎡,80만원,45만원,1인실,X,빌라,3개,1개,4층,99㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 동작구 사당로20나길 2
시작(SIZAK)쉐어하우스 이수/남성점,여성전용,18㎡,70만원,35만원,2인실,X,빌라,3개,1개,4층,99㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 동작구 사당로20나길 2
셰어하우스 THE PLANET 망원점,여성전용,9㎡,100만원,48만원,1인실,X,빌라,3개,1개,,53㎡,개별난방,없음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,O,X,X,X,O,X,O,서울특별시 마포구 월드컵로11길 41-7
셰어하우스 THE PLANET 망원점,여성전용,9㎡,100만원,48만원,1인실,O,빌라,3개,1개,,53㎡,개별난방,없음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,O,X,X,X,O,X,O,서울특별시 마포구 월드컵로11길 41-7
셰어하우스 THE PLANET 망원점,여성전용,15㎡,50만원,35만원,2인실,O,빌라,3개,1개,,53㎡,개별난방,없음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,O,X,X,X,O,X,O,서울특별시 마포구 월드컵로11길 41-7
외갓집에가자 쉐어하우스 덕성여대점,여성전용,,100만원,50만원,1인실,O,빌라,3개,1개,2층,59㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울 도봉구 우이천로44길 26
외갓집에가자 쉐어하우스 덕성여대점,여성전용,,70만원,35만원,2인실,X,빌라,3개,1개,2층,59㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울 도봉구 우이천로44길 26
외갓집에가자 쉐어하우스 덕성여대점,여성전용,,70만원,30만원,1인실,X,빌라,3개,1개,2층,59㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울 도봉구 우이천로44길 26
채움 쉐어하우스 교대/강남역 1호점,여성전용,32㎡,80만원,29만원,4인실,X,아파트,4개,2개,8층,142㎡,중앙난방,있음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,X,X,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,O,서울특별시 서초구 서초동 1418번지
채움 쉐어하우스 교대/강남역 1호점,여성전용,12㎡,100만원,41만원,2인실,X,아파트,4개,2개,8층,142㎡,중앙난방,있음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,X,X,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,O,서울특별시 서초구 서초동 1418번지
채움 쉐어하우스 교대/강남역 1호점,여성전용,11㎡,100만원,39만원,2인실,X,아파트,4개,2개,8층,142㎡,중앙난방,있음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,X,X,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,O,서울특별시 서초구 서초동 1418번지
채움 쉐어하우스 교대/강남역 1호점,여성전용,10㎡,100만원,51만원,1인실,X,아파트,4개,2개,8층,142㎡,중앙난방,있음,가능,불가능,불가능,X,X,X,X,O,X,X,X,O,X,X,O,X,X,X,X,X,X,X,O,X,O,X,X,X,X,X,X,X,X,O,서울특별시 서초구 서초동 1418번지
동네친구 11호점,여성전용,9.9㎡,300만원,55만원,1인실,X,아파트,4개,2개,,138.84㎡,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 뚝섬로36가길 15
동네친구 11호점,여성전용,13.2㎡,300만원,45만원,2인실,X,아파트,4개,2개,,138.84㎡,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 뚝섬로36가길 15
동네친구 11호점,여성전용,13.2㎡,300만원,43만원,2인실,X,아파트,4개,2개,,138.84㎡,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 뚝섬로36가길 15
동네친구 11호점,여성전용,16.5㎡,300만원,39만원,3인실,X,아파트,4개,2개,,138.84㎡,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 뚝섬로36가길 15
잠자리 신림 대학동 : 21호점,남성전용,13.2㎡,84만원,42만원,1인실,X,빌라,4개,1개,2층,68.52㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,O,O,O,O,X,O,O,X,O,X,X,O,O,X,X,X,X,X,X,O,O,X,서울특별시 관악구 대학2길 7
잠자리 신림 대학동 : 21호점,남성전용,13.2㎡,84만원,42만원,1인실,X,빌라,4개,1개,2층,68.52㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,O,O,O,O,X,O,O,X,O,X,X,O,O,X,X,X,X,X,X,O,O,X,서울특별시 관악구 대학2길 7
잠자리 신림 대학동 : 21호점,남성전용,6.6㎡,74만원,37만원,1인실,X,빌라,4개,1개,2층,68.52㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,O,O,O,O,X,O,O,X,O,X,X,O,O,X,X,X,X,X,X,O,O,X,서울특별시 관악구 대학2길 7
잠자리 신림 대학동 : 21호점,남성전용,9.9㎡,80만원,40만원,1인실,X,빌라,4개,1개,2층,68.52㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,O,O,O,O,X,O,O,X,O,X,X,O,O,X,X,X,X,X,X,O,O,X,서울특별시 관악구 대학2길 7
원앤원하우스 길음역국민대_서경대점,여성전용,12㎡,200만원,30만원,4인실,X,아파트,3개,2개,15층,115㎡,개별난방,있음,가능,불가능,불가능,O,O,O,O,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,O,X,O,서울특별시 성북구 동소문로 248
원앤원하우스 길음역국민대_서경대점,여성전용,11㎡,200만원,34만원,2인실,X,아파트,3개,2개,15층,115㎡,개별난방,있음,가능,불가능,불가능,O,O,O,O,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,O,X,O,서울특별시 성북구 동소문로 248
원앤원하우스 길음역국민대_서경대점,여성전용,10㎡,200만원,32만원,2인실,X,아파트,3개,2개,15층,115㎡,개별난방,있음,가능,불가능,불가능,O,O,O,O,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,O,X,O,서울특별시 성북구 동소문로 248
워크 앤 리브 이태원 2호점,여성전용,9.8㎡,132만원,58만원,1인실,O,빌라,11개,6개,3층,247.3㎡,개별난방,알수없음,불가능,불가능,가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 용산구 회나무로13가길 3-22
동네친구 4호점,여성전용,9.9㎡,86만원,43만원,1인실,X,빌라,3개,2개,,80㎡,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 동일로26길 32
동네친구 4호점,여성전용,13.2㎡,74만원,37만원,2인실,X,빌라,3개,2개,,80㎡,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 동일로26길 32
동네친구 4호점,여성전용,19.8㎡,64만원,32만원,4인실,X,빌라,3개,2개,,80㎡,개별난방,알수없음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,서울특별시 광진구 동일로26길 32
보더리스하우스 영등포1,여성전용,12.6㎡,50만원,44만원,2인실,X,,4개,2개,4층,95㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,O,O,X,O,O,O,O,X,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 영등포구 선유동1로 50
보더리스하우스 영등포1,여성전용,7㎡,50만원,60만원,1인실,X,,4개,2개,4층,95㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,O,O,X,O,O,O,O,X,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 영등포구 선유동1로 50
보더리스하우스 영등포1,여성전용,12.7㎡,50만원,50만원,2인실,X,,4개,2개,4층,95㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,O,O,X,O,O,O,O,X,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 영등포구 선유동1로 50
보더리스하우스 영등포1,여성전용,4㎡,50만원,49만원,1인실,X,,4개,2개,4층,95㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,O,O,X,O,O,O,O,X,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 영등포구 선유동1로 50
홈스케치 서강대점,남성전용,12㎡,90만원,40만원,1인실,O,빌라,9개,2개,1층,300㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 광성로4길 10-7
홈스케치 서강대점,남성전용,12㎡,90만원,40만원,1인실,O,빌라,9개,2개,1층,300㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 광성로4길 10-7
홈스케치 서강대점,남성전용,12㎡,90만원,40만원,1인실,O,빌라,9개,2개,1층,300㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 광성로4길 10-7
홈스케치 서강대점,남성전용,12㎡,70만원,30만원,2인실,O,빌라,9개,2개,1층,300㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 광성로4길 10-7
홈스케치 서강대점,여성전용,12㎡,90만원,45만원,1인실,X,빌라,9개,2개,1층,300㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 광성로4길 10-7
홈스케치 서강대점,여성전용,12㎡,90만원,45만원,1인실,O,빌라,9개,2개,1층,300㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 광성로4길 10-7
홈스케치 서강대점,여성전용,12㎡,90만원,45만원,1인실,X,빌라,9개,2개,1층,300㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 광성로4길 10-7
홈스케치 서강대점,여성전용,12㎡,90만원,45만원,1인실,O,빌라,9개,2개,1층,300㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 광성로4길 10-7
홈스케치 서강대점,여성전용,12㎡,90만원,45만원,1인실,O,빌라,9개,2개,1층,300㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 마포구 광성로4길 10-7
보더리스하우스 장한평1,남성전용,10.2㎡,50만원,48만원,2인실,X,아파트,3개,2개,,110㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 성동구 천호대로 400
보더리스하우스 장한평1,여성전용,14㎡,50만원,39만원,3인실,X,아파트,3개,2개,,110㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 성동구 천호대로 400
보더리스하우스 장한평1,성별무관,9.6㎡,50만원,63만원,1인실,X,아파트,3개,2개,,110㎡,개별난방,있음,알수없음,불가능,불가능,O,O,O,O,O,X,O,O,O,O,O,O,X,X,X,O,X,O,X,O,O,X,X,X,X,X,X,X,O,X,X,서울특별시 성동구 천호대로 400
포코 쉐어하우스 연남점,여성전용,19㎡,80만원,40만원,2인실,X,단독주택,2개,1개,1층,40㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,서울 마포구 연희로 23
포코 쉐어하우스 연남점,여성전용,,62만원,31만원,2인실,X,단독주택,2개,1개,1층,40㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,서울 마포구 연희로 23
우주 28호점,남성전용,7㎡,104만원,44만원,1인실,O,아파트,3개,2개,,,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,O,X,X,O,X,X,서울특별시 관악구 남부순환로226길 28
우주 28호점,남성전용,14㎡,90만원,37만원,2인실,X,아파트,3개,2개,,,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,O,X,X,O,X,X,서울특별시 관악구 남부순환로226길 28
우주 28호점,남성전용,8㎡,106만원,45만원,1인실,X,아파트,3개,2개,,,개별난방,있음,가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,O,X,X,O,X,X,서울특별시 관악구 남부순환로226길 28
쉐어하우스 까사 사당역 3호점,여성전용,7㎡,100만원,53만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,O,X,X,O,X,X,서울특별시 동작구 남부순환로271길 58
쉐어하우스 까사 사당역 3호점,여성전용,10㎡,100만원,40만원,2인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,O,X,X,O,X,X,서울특별시 동작구 남부순환로271길 58
쉐어하우스 까사 사당역 3호점,여성전용,5㎡,100만원,49만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,O,X,X,O,X,X,서울특별시 동작구 남부순환로271길 58
핀휠 쉐어하우스 연대 1호점,여성전용,,90만원,47만원,1인실,X,빌라,3개,1개,2층,90㎡,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,X,O,X,X,X,X,O,X,X,O,X,O,서울 서대문구 성산로 384-17
핀휠 쉐어하우스 연대 1호점,여성전용,,80만원,37만원,2인실,X,빌라,3개,1개,2층,90㎡,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,X,O,X,X,X,X,O,X,X,O,X,O,서울 서대문구 성산로 384-17
핀휠 쉐어하우스 연대 1호점,여성전용,,80만원,33만원,3인실,X,빌라,3개,1개,2층,90㎡,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,X,O,X,X,X,X,O,X,X,O,X,O,서울 서대문구 성산로 384-17
쉐어하우스 방긋 회기역점,여성전용,,150만원,48만원,1인실,X,아파트,3개,2개,6층,125.6㎡,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,X,O,X,X,X,X,O,X,X,O,X,O,서울특별시 동대문구 망우로 35
쉐어하우스 방긋 회기역점,여성전용,,150만원,32만원,3인실,X,아파트,3개,2개,6층,125.6㎡,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,X,O,X,X,X,X,O,X,X,O,X,O,서울특별시 동대문구 망우로 35
쉐어하우스 방긋 회기역점,여성전용,,150만원,35만원,2인실,X,아파트,3개,2개,6층,125.6㎡,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,X,O,X,X,X,X,O,X,X,O,X,O,서울특별시 동대문구 망우로 35
마주공간 쉐어하우스 논현2호점,여성전용,13㎡,110만원,53만원,1인실,O,빌라,3개,1개,1층,66㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 강남구 도산대로30길 16-2
마주공간 쉐어하우스 논현2호점,여성전용,12㎡,110만원,51만원,1인실,O,빌라,3개,1개,1층,66㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 강남구 도산대로30길 16-2
마주공간 쉐어하우스 논현2호점,여성전용,29㎡,100만원,41만원,2인실,O,빌라,3개,1개,1층,66㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 강남구 도산대로30길 16-2
우주 89호점,여성전용,13㎡,92만원,38만원,2인실,X,아파트,5개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 서대문구 홍제동 294-1번지
우주 89호점,여성전용,12㎡,80만원,32만원,2인실,O,아파트,5개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 서대문구 홍제동 294-1번지
우주 89호점,여성전용,21㎡,90만원,37만원,3인실,X,아파트,5개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 서대문구 홍제동 294-1번지
우주 89호점,여성전용,14㎡,96만원,40만원,2인실,X,아파트,5개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 서대문구 홍제동 294-1번지
우주 89호점,여성전용,7㎡,116만원,50만원,1인실,X,아파트,5개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 서대문구 홍제동 294-1번지
쉐어하우스 더뮤즈 신사역 가로수길점,여성전용,10㎡,68만원,35만원,2인실,X,단독주택,5개,3개,3층,138㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,O,X,X,X,X,O,X,O,X,X,O,X,X,X,X,O,O,X,X,X,X,O,X,X,X,X,X,서울특별시 강남구 도산대로15길 32
쉐어하우스 더뮤즈 신사역 가로수길점,여성전용,40㎡,76만원,38만원,4인실,X,단독주택,5개,3개,3층,138㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,O,X,X,X,X,O,X,O,X,X,O,X,X,X,X,O,O,X,X,X,X,O,X,X,X,X,X,서울특별시 강남구 도산대로15길 32
쉐어하우스 더뮤즈 신사역 가로수길점,여성전용,20㎡,82만원,41만원,2인실,X,단독주택,5개,3개,3층,138㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,O,X,X,X,X,O,X,O,X,X,O,X,X,X,X,O,O,X,X,X,X,O,X,X,X,X,X,서울특별시 강남구 도산대로15길 32
쉐어하우스 더뮤즈 신사역 가로수길점,여성전용,25㎡,76만원,38만원,3인실,X,단독주택,5개,3개,3층,138㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,O,X,X,X,X,O,X,O,X,X,O,X,X,X,X,O,O,X,X,X,X,O,X,X,X,X,X,서울특별시 강남구 도산대로15길 32
